status_id,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
134115277150304_212396892655475,17,0,0,0,2,0
134115277150304_212337742661390,258,51,0,0,0,2
134115277150304_212326989329132,90,1,1,0,0,0
134115277150304_212077902687374,12,0,0,0,0,0
134115277150304_212046026023895,18,0,0,0,0,0
134115277150304_212007846027713,269,41,4,2,1,0
134115277150304_211748786053619,5,0,0,0,0,0
134115277150304_211665989395232,7,0,0,0,0,0
134115277150304_211659492729215,89,0,0,0,0,0
134115277150304_211295932765571,252,39,2,2,1,0
134115277150304_211240079437823,45,0,0,0,0,0
134115277150304_210933589468472,15,0,0,0,0,0
134115277150304_210590942836070,57,0,0,0,0,0
134115277150304_210581372837027,67,3,4,0,0,0
134115277150304_210291409532690,15,0,0,0,0,0
134115277150304_210223029539528,62,1,0,0,0,0
134115277150304_209954769566354,23,0,0,0,0,0
134115277150304_209864179575413,60,0,0,0,0,0
134115277150304_209726949589136,11,0,0,0,0,0
134115277150304_209687329593098,102,0,3,0,0,0
134115277150304_209685096259988,35,0,0,0,0,0
134115277150304_209684246260073,25,0,0,0,0,0
134115277150304_209683746260123,18,0,0,0,0,0
134115277150304_209681786260319,18,0,0,0,0,0
134115277150304_209674562927708,8,0,0,0,0,0
134115277150304_209640839597747,76,0,0,0,0,0
134115277150304_209389729622858,10,0,0,0,0,0
134115277150304_209318216296676,44,0,0,0,0,0
134115277150304_208994622995702,82,0,0,0,0,0
134115277150304_208964959665335,33,0,0,0,0,0
134115277150304_208921839669647,112,1,1,0,0,0
134115277150304_208919213003243,212,6,1,0,0,0
134115277150304_208681823026982,12,1,0,0,3,0
134115277150304_208404629721368,16,1,0,0,0,0
134115277150304_208307136397784,52,0,2,0,0,0
134115277150304_208296336398864,6,0,0,0,0,0
134115277150304_208257116402786,162,32,0,0,0,0
134115277150304_208046189757212,16,3,0,0,1,1
134115277150304_207937346434763,578,38,21,0,0,0
134115277150304_207890639772767,5,0,0,0,0,0
134115277150304_207840183111146,207,38,1,1,0,0
134115277150304_207586073136557,19,0,1,0,0,0
134115277150304_207509969810834,340,91,3,2,2,1
134115277150304_207502083144956,62,3,0,0,0,0
134115277150304_207500456478452,75,1,0,0,0,0
134115277150304_207457866482711,241,48,0,3,0,0
134115277150304_207211409840690,12,0,0,0,0,0
134115277150304_207194013175763,49,2,0,0,0,0
134115277150304_207145133180651,12,0,0,0,0,0
134115277150304_207097903185374,455,81,1,5,2,1
134115277150304_206918226536675,345,10,1,0,0,0
134115277150304_206880683207096,74,0,0,1,0,0
134115277150304_206859699875861,13,1,0,0,0,0
134115277150304_206821373213027,51,0,0,0,0,0
134115277150304_206819623213202,29,1,0,0,0,0
134115277150304_206447349917096,11,0,0,0,0,0
134115277150304_206447129917118,3,0,0,0,0,0
134115277150304_206220286606469,10,0,0,0,0,0
134115277150304_206199379941893,176,1,3,4,0,31
134115277150304_206106609951170,5,0,0,0,0,0
134115277150304_205688286659669,9,0,0,0,0,0
134115277150304_205678329993998,63,0,0,0,0,0
134115277150304_205672886661209,17,0,0,0,0,0
134115277150304_205605220001309,62,2,3,0,0,0
134115277150304_205599493335215,17,0,0,0,0,0
134115277150304_205403326688165,12,0,0,0,0,0
134115277150304_205383350023496,12,0,0,0,0,0
134115277150304_205298800031951,148,2,3,0,0,0
134115277150304_204950610066770,315,35,6,4,0,0
134115277150304_204950280066803,17,0,0,0,0,0
134115277150304_204905183404646,11,0,0,0,0,0
134115277150304_204848470076984,284,60,3,3,2,0
134115277150304_204507170111114,48,0,0,0,0,0
134115277150304_204502323444932,212,11,2,0,0,0
134115277150304_204500686778429,4,0,0,0,0,0
134115277150304_204456320116199,11,1,0,0,0,0
134115277150304_204414710120360,395,82,2,1,0,0
134115277150304_204409330120898,179,4,0,0,0,0
134115277150304_204186460143185,114,2,1,0,0,0
134115277150304_204022593492905,444,81,1,3,3,0
134115277150304_204022353492929,11,0,0,0,0,0
134115277150304_203971960164635,10,0,0,0,0,0
134115277150304_203195173575647,11,0,0,0,0,0
134115277150304_203171843577980,393,98,1,3,3,0
134115277150304_203117663583398,44,0,0,0,0,0
134115277150304_203111673583997,44,1,0,0,0,0
134115277150304_202919813603183,92,3,1,0,0,0
134115277150304_202745653620599,20,1,0,0,0,0
134115277150304_202715273623637,144,0,0,0,0,0
134115277150304_202451023650062,32,0,0,0,0,0
134115277150304_202364673658697,27,0,0,0,0,0
134115277150304_202079580353873,93,1,1,0,0,0
134115277150304_202013407027157,14,0,0,0,0,0
134115277150304_201890733706091,318,95,0,8,4,0
134115277150304_201757070386124,4,0,0,0,0,0
134115277150304_201474733747691,376,87,5,10,5,0
134115277150304_201240943771070,276,165,1,10,4,0
134115277150304_201215917106906,148,7,2,0,0,0
134115277150304_201182197110278,127,5,2,0,0,0
134115277150304_201122457116252,16,0,0,0,0,0
134115277150304_201030077125490,424,119,5,9,23,3
134115277150304_200872970474534,376,11,8,0,0,0
134115277150304_200780053817159,18,0,0,0,0,0
134115277150304_200701543825010,241,58,3,1,0,0
134115277150304_200695397158958,91,1,5,0,1,0
134115277150304_200665387161959,76,0,0,0,0,0
134115277150304_200639170497914,48,2,0,0,0,0
134115277150304_200304703864694,12,0,0,0,0,0
134115277150304_200303430531488,6,0,0,0,0,0
134115277150304_199902000571631,34,2,0,0,0,0
134115277150304_199850287243469,6,0,0,0,0,0
134115277150304_199791853915979,164,2,0,0,0,0
134115277150304_199737410588090,96,0,0,0,0,0
134115277150304_199585190603312,12,0,0,0,0,0
134115277150304_199416940620137,378,5,11,0,0,0
134115277150304_199185377309960,13,0,0,0,0,0
134115277150304_198848324010332,6,0,0,0,0,0
134115277150304_198782410683590,137,4,0,0,0,0
134115277150304_198762910685540,167,0,0,0,0,0
134115277150304_198628620698969,39,0,1,0,0,0
134115277150304_198623400699491,10,0,0,0,0,0
134115277150304_198623060699525,10,0,0,0,0,0
134115277150304_198622357366262,30,0,0,0,0,0
134115277150304_198502687378229,7,0,0,0,0,0
134115277150304_198409070720924,140,3,5,0,0,0
134115277150304_198407660721065,10,0,0,0,0,0
134115277150304_198375610724270,78,4,1,0,0,0
134115277150304_198136810748150,194,42,0,3,5,1
134115277150304_198102937418204,241,5,2,1,0,0
134115277150304_198089617419536,11,0,0,0,0,0
134115277150304_197796057448892,190,70,1,4,0,0
134115277150304_197781470783684,3,0,0,0,0,0
134115277150304_197781360783695,86,2,2,0,0,0
134115277150304_197764987451999,119,4,0,0,1,0
134115277150304_197388820822949,260,62,2,2,0,0
134115277150304_197386934156471,9,1,0,0,0,0
134115277150304_197362864158878,214,12,1,7,0,0
134115277150304_196979540863877,213,53,2,4,2,0
134115277150304_196952614199903,147,2,2,0,0,0
134115277150304_196714400890391,8,0,0,0,0,0
134115277150304_196703807558117,40,0,5,0,0,1
134115277150304_196701510891680,41,1,0,0,0,0
134115277150304_196669314228233,74,1,1,0,0,0
134115277150304_196669144228250,27,0,1,0,0,0
134115277150304_196594664235698,235,59,1,4,0,0
134115277150304_196588304236334,87,3,1,0,0,0
134115277150304_196320660929765,9,2,0,0,1,0
134115277150304_196254437603054,174,31,1,0,0,0
134115277150304_196243874270777,40,0,0,0,0,0
134115277150304_195964677632030,333,1,0,0,0,0
134115277150304_195955334299631,10,1,0,0,0,0
134115277150304_195933950968436,57,0,0,0,0,0
134115277150304_195871990974632,190,67,1,1,0,0
134115277150304_195640600997771,6,0,0,0,0,0
134115277150304_195588424336322,234,64,0,2,0,0
134115277150304_195580254337139,118,2,0,0,0,0
134115277150304_195573044337860,46,0,0,0,0,0
134115277150304_195572241004607,18,0,0,0,0,0
134115277150304_195571667671331,18,0,0,0,0,0
134115277150304_195571017671396,36,0,0,0,0,0
134115277150304_195570544338110,11,0,0,0,0,0
134115277150304_195570047671493,25,0,0,0,0,0
134115277150304_195568927671605,8,0,0,0,0,0
134115277150304_195568104338354,17,0,0,0,0,0
134115277150304_195567844338380,8,0,0,0,0,0
134115277150304_195564774338687,14,0,0,0,0,0
134115277150304_195564281005403,11,0,0,0,0,0
134115277150304_195563677672130,10,0,0,0,0,0
134115277150304_195563127672185,16,0,0,0,0,0
134115277150304_195287214366443,45,2,0,0,0,0
134115277150304_195276971034134,71,1,0,0,0,0
134115277150304_195228887705609,193,35,1,1,0,0
134115277150304_195229561038875,8,0,0,0,0,0
134115277150304_194934327735065,191,38,0,0,2,0
134115277150304_194928784402286,100,3,0,0,0,0
134115277150304_194885454406619,5,0,0,0,0,0
134115277150304_194883927740105,21,0,0,0,0,0
134115277150304_194599114435253,5,0,0,0,0,0
134115277150304_194533211108510,217,55,0,3,1,0
134115277150304_194365164458648,17,1,0,0,0,0
134115277150304_194332117795286,53,1,0,0,0,0
134115277150304_194304287798069,5,0,0,0,0,0
134115277150304_194246554470509,242,54,2,3,0,0
134115277150304_194218157806682,63,2,0,0,0,0
134115277150304_194202381141593,189,7,0,0,0,0
134115277150304_193937881168043,6,0,0,0,0,0
134115277150304_193641097864388,8,0,0,0,0,0
134115277150304_193600537868444,174,45,1,1,0,0
134115277150304_193462667882231,4,0,0,0,0,0
134115277150304_193421681219663,110,7,1,0,0,0
134115277150304_193256781236153,216,61,0,1,0,1
134115277150304_193249057903592,132,3,1,0,0,0
134115277150304_193002447928253,94,0,3,0,0,0
134115277150304_192959831265848,10,0,0,0,0,0
134115277150304_192668497961648,8,0,0,0,0,0
134115277150304_192389804656184,72,0,0,0,0,0
134115277150304_192292984665866,5,0,0,0,0,0
134115277150304_191965834698581,284,58,0,4,0,1
134115277150304_191947798033718,7,0,0,0,0,0
134115277150304_191920481369783,110,1,1,0,1,0
134115277150304_191754744719690,35,1,1,0,0,0
134115277150304_191753621386469,15,1,1,0,0,0
134115277150304_191705941391237,6,0,0,0,0,0
134115277150304_191668161395015,58,1,2,0,0,0
134115277150304_191482164746948,48,1,1,0,0,0
134115277150304_191404144754750,25,0,0,0,0,0
134115277150304_191367471425084,6,0,0,0,0,0
134115277150304_191350001426831,218,46,0,0,1,0
134115277150304_191338111428020,403,6,10,0,0,0
134115277150304_191141398114358,65,1,0,0,0,0
134115277150304_191139591447872,12,0,0,0,0,0
134115277150304_191044441457387,4,0,0,0,0,0
134115277150304_190868284808336,56,1,0,0,0,0
134115277150304_190867601475071,45,0,1,0,0,0
134115277150304_190758754819289,6,1,0,0,0,0
134115277150304_190722131489618,224,36,2,2,0,0
134115277150304_190431281518703,8,0,0,0,0,0
134115277150304_190328538195644,38,0,0,0,0,0
134115277150304_190303828198115,179,4,3,0,0,0
134115277150304_190078548220643,196,36,3,0,0,0
134115277150304_190076881554143,48,2,0,0,0,0
134115277150304_190046108223887,5,0,0,0,0,0
134115277150304_190027191559112,66,3,1,0,0,0
134115277150304_189720631589768,162,5,1,0,0,0
134115277150304_189719558256542,28,1,0,0,0,0
134115277150304_189718978256600,28,0,0,0,0,0
134115277150304_189666818261816,9,0,0,0,0,0
134115277150304_189628694932295,81,1,0,0,0,0
134115277150304_189499311611900,167,4,4,0,0,0
134115277150304_189351768293321,12,0,0,0,1,0
134115277150304_189348128293685,239,82,2,5,1,0
134115277150304_189323644962800,163,3,3,0,0,0
134115277150304_189135658314932,187,8,4,1,0,0
134115277150304_189046188323879,214,46,1,2,1,0
134115277150304_189039891657842,7,0,0,0,0,0
134115277150304_189009188327579,24,0,0,0,0,0
134115277150304_189006628327835,20,0,0,0,0,0
134115277150304_189006078327890,19,0,0,0,0,0
134115277150304_188854095009755,33,0,0,0,0,0
134115277150304_188853658343132,21,1,0,0,0,0
134115277150304_188802995014865,118,2,0,0,2,0
134115277150304_188768661684965,5,0,0,0,0,0
134115277150304_188553318373166,453,20,1,0,0,0
134115277150304_188434291718402,351,124,2,5,0,0
134115277150304_188411321720699,60,1,0,0,0,0
134115277150304_188163618412136,5,0,0,0,0,0
134115277150304_188115435083621,310,94,1,0,1,0
134115277150304_187983495096815,51,2,0,0,0,0
134115277150304_187792271782604,308,93,3,5,1,3
134115277150304_187776305117534,50,0,0,0,0,0
134115277150304_187771021784729,6,0,0,0,0,0
134115277150304_187761581785673,214,2,0,0,0,0
134115277150304_187330881828743,8,0,0,0,0,0
134115277150304_187269948501503,554,14,0,0,0,0
134115277150304_186942345200930,8,0,0,0,0,0
134115277150304_186663658562132,3,0,0,0,0,0
134115277150304_186648501896981,72,1,0,0,0,0
134115277150304_186631431898688,225,19,2,3,0,0
134115277150304_186564995238665,235,55,1,3,0,0
134115277150304_186379101923921,224,7,1,0,0,0
134115277150304_186376861924145,215,3,1,0,0,0
134115277150304_186298381931993,6,0,0,0,0,0
134115277150304_186009088627589,8,0,0,0,0,0
134115277150304_185956191966212,312,124,5,6,1,2
134115277150304_185717621990069,6,0,0,0,0,0
134115277150304_185632971998534,234,62,1,3,2,1
134115277150304_185417892020042,7,0,0,0,0,0
134115277150304_185336288694869,259,43,4,1,0,0
134115277150304_185150045380160,26,0,0,0,0,0
134115277150304_185094625385702,280,92,2,6,1,3
134115277150304_185045132057318,14,0,0,0,0,0
134115277150304_185027432059088,204,11,7,0,0,0
134115277150304_184966578731840,150,3,1,0,0,0
134115277150304_184761542085677,11,0,0,0,3,0
134115277150304_184693885425776,267,102,6,2,1,0
134115277150304_184382582123573,580,145,8,3,10,4
134115277150304_184381382123693,13,0,0,0,0,0
134115277150304_183848308843667,240,88,1,3,1,0
134115277150304_183765782185253,183,10,0,0,0,0
134115277150304_183764922185339,5,0,0,0,0,0
134115277150304_183476205547544,289,98,3,5,1,1
134115277150304_183450415550123,10,0,0,0,0,0
134115277150304_183450048883493,3,0,0,0,0,0
134115277150304_183126922249139,263,37,0,0,0,0
134115277150304_182854215609743,214,41,0,2,0,0
134115277150304_182854015609763,11,0,0,0,0,0
134115277150304_182557995639365,31,0,0,0,0,0
134115277150304_182557078972790,7,0,0,0,0,0
134115277150304_182227519005746,221,62,0,2,0,0
134115277150304_182203119008186,91,0,0,0,0,0
134115277150304_182202859008212,57,0,0,0,0,0
134115277150304_182201485675016,3,0,0,0,0,0
134115277150304_181886762373155,7,0,0,0,0,0
134115277150304_181804739048024,93,1,1,0,0,0
134115277150304_181615945733570,9,0,0,0,0,0
134115277150304_181523192409512,222,104,0,1,1,0
134115277150304_181504085744756,517,36,3,1,0,0
134115277150304_181200092441822,11,0,0,0,0,0
134115277150304_181156499112848,184,40,1,2,0,1
134115277150304_181004365794728,14,1,0,0,0,0
134115277150304_180867292475102,168,19,0,0,0,0
134115277150304_180701562491675,71,3,0,0,0,0
134115277150304_180629852498846,5,0,0,0,0,0
134115277150304_180568812504950,209,28,2,1,0,0
134115277150304_180564715838693,69,0,1,0,0,0
134115277150304_180564385838726,52,0,2,0,0,0
134115277150304_180315912530240,158,35,1,0,0,0
134115277150304_180308202531011,7,0,0,0,0,0
134115277150304_180302052531626,38,0,0,0,0,0
134115277150304_180190765876088,128,2,0,0,0,0
134115277150304_180059952555836,4,0,0,0,0,0
134115277150304_180004792561352,172,38,0,1,0,0
134115277150304_179683862593445,211,39,2,1,0,0
134115277150304_179351062626725,195,31,0,3,0,0
134115277150304_179346932627138,57,1,1,0,0,0
134115277150304_179346235960541,12,0,0,0,0,0
134115277150304_179344672627364,37,0,0,0,0,0
134115277150304_179342345960930,69,0,0,0,0,0
134115277150304_179158825979282,33,0,0,0,0,0
134115277150304_179157112646120,20,0,0,0,0,0
134115277150304_179155052646326,8,0,0,0,0,0
134115277150304_179153779313120,20,0,0,0,0,0
134115277150304_179153342646497,12,0,0,0,0,0
134115277150304_179032262658605,181,29,1,2,0,1
134115277150304_178466572715174,392,15,0,0,0,0
134115277150304_178180539410444,35,1,0,0,0,0
134115277150304_178178236077341,18,1,0,0,0,0
134115277150304_178178006077364,14,0,0,0,0,0
134115277150304_178177349410763,11,0,0,0,0,0
134115277150304_178177082744123,8,0,0,0,0,0
134115277150304_178175786077586,13,1,0,0,0,0
134115277150304_178175376077627,68,1,0,0,0,0
134115277150304_178171276078037,53,2,0,0,0,0
134115277150304_177898982771933,191,54,0,1,0,1
134115277150304_177558946139270,230,44,3,0,1,0
134115277150304_177039786191186,16,0,0,0,0,0
134115277150304_177038422857989,29,1,0,0,0,0
134115277150304_177037839524714,80,2,4,0,0,0
134115277150304_177035059524992,31,0,0,0,0,0
134115277150304_177032199525278,10,0,0,0,0,0
134115277150304_176901582871673,172,33,0,1,0,0
134115277150304_176589606236204,387,4,0,0,0,0
134115277150304_175929646302200,53,1,0,0,0,0
134115277150304_175632056331959,235,41,1,2,0,0
134115277150304_175604109668087,83,2,0,0,0,0
134115277150304_175573156337849,38,1,0,0,0,0
134115277150304_175388689689629,40,1,0,0,0,0
134115277150304_175228489705649,296,55,3,2,1,1
134115277150304_175033036391861,92,0,0,0,0,0
134115277150304_175032446391920,25,0,0,0,0,0
134115277150304_175031876391977,32,0,0,0,0,0
134115277150304_174937806401384,197,51,1,0,0,0
134115277150304_174906076404557,62,2,0,0,0,0
134115277150304_174567903105041,75,49,0,2,0,0
134115277150304_174551556440009,91,2,2,0,0,0
134115277150304_174542203107611,75,0,0,0,0,0
134115277150304_174026996492465,137,2,4,1,0,0
134115277150304_173784469850051,92,1,5,1,0,0
134115277150304_173478553213976,320,53,1,2,1,1
134115277150304_172847343277097,249,32,1,2,0,0
134115277150304_172520843309747,381,123,4,1,0,0
134115277150304_172266336668531,159,2,2,1,0,0
134115277150304_172097540018744,24,0,0,0,1,0
134115277150304_171972286697936,89,0,3,0,0,0
134115277150304_171442143417617,106,1,0,0,1,0
134115277150304_171186903443141,135,4,5,0,0,0
134115277150304_171160686779096,18,0,2,0,0,0
134115277150304_171052740123224,30,0,0,0,0,0
134115277150304_171051953456636,67,1,1,0,0,0
134115277150304_169832823578549,73,14,0,0,0,0
134115277150304_169626233599208,26,0,0,0,0,0
134115277150304_169579696937195,7,0,0,0,0,0
134115277150304_169156933646138,107,18,1,4,1,0
134115277150304_168937713668060,22,0,0,0,0,0
134115277150304_168932293668602,112,0,1,0,0,0
134115277150304_168562187038946,83,17,0,0,0,0
134115277150304_168411560387342,39,1,0,0,0,0
134115277150304_168255207069644,12,1,0,0,0,0
134115277150304_168241570404341,94,3,3,0,0,0
134115277150304_168098160418682,61,2,1,0,0,0
134115277150304_167958990432599,118,21,0,1,1,1
134115277150304_167648917130273,133,16,1,0,0,0
134115277150304_167384060490092,34,1,1,0,1,0
134115277150304_167323863829445,123,14,1,1,0,0
134115277150304_167209497174215,10,0,1,0,0,0
134115277150304_167209127174252,3,0,1,0,0,0
134115277150304_167203927174772,15,0,1,0,0,0
134115277150304_167203237174841,5,0,0,0,0,0
134115277150304_167029307192234,82,16,1,1,0,0
134115277150304_166805967214568,53,14,0,1,0,0
134115277150304_166396900588808,51,9,0,1,0,0
134115277150304_166389853922846,21,0,0,0,0,0
134115277150304_166240573937774,9,0,0,0,0,0
134115277150304_166239660604532,12,0,0,0,0,0
134115277150304_165888217306343,107,16,2,2,1,2
134115277150304_165855377309627,47,3,0,0,0,1
134115277150304_165827097312455,40,2,1,0,0,0
134115277150304_165220710706427,43,4,0,0,1,1
134115277150304_164882720740226,18,1,0,0,0,0
134115277150304_164853397409825,60,9,0,0,0,0
134115277150304_164843664077465,13,0,0,0,0,0
134115277150304_164478480780650,45,6,0,0,0,0
134115277150304_164080170820481,19,0,0,0,0,0
134115277150304_163760747519090,12,1,0,0,0,0
134115277150304_163359507559214,19,0,0,0,0,0
134115277150304_163348067560358,11,0,0,0,0,0
134115277150304_162999320928566,23,5,0,0,0,0
134115277150304_162992224262609,10,0,0,0,0,0
134115277150304_162456730982825,10,0,0,0,0,0
134115277150304_162421094319722,2,0,0,0,0,0
134115277150304_162420974319734,1,0,0,0,0,0
134115277150304_162229121005586,17,0,0,0,0,0
134115277150304_162113067683858,25,6,1,1,0,0
134115277150304_161849824376849,20,0,0,0,0,0
134115277150304_161791694382662,32,3,0,0,0,0
134115277150304_161778514383980,29,0,0,0,0,0
134115277150304_161532047741960,12,0,0,0,0,0
134115277150304_161520657743099,3,0,0,0,0,0
134115277150304_161519817743183,3,0,0,0,0,0
134115277150304_161230834438748,53,8,0,0,0,0
134115277150304_161212161107282,12,0,0,0,0,0
134115277150304_161014401127058,0,0,0,0,0,0
134115277150304_160996287795536,2,0,0,0,0,0
134115277150304_160994591129039,1,0,0,0,0,0
134115277150304_160993597795805,3,0,0,0,0,0
134115277150304_160992784462553,2,0,0,0,0,0
134115277150304_160990767796088,1,0,0,0,0,0
134115277150304_160988047796360,0,0,0,0,0,0
134115277150304_160987481129750,2,0,0,0,0,0
134115277150304_160986931129805,0,0,0,0,0,0
134115277150304_160986404463191,2,0,0,0,0,0
134115277150304_160878144474017,29,3,1,1,0,0
134115277150304_160863414475490,23,0,0,0,0,0
134115277150304_160850161143482,1,0,0,0,0,0
134115277150304_160655974496234,3,0,0,0,0,0
134115277150304_160655894496242,2,0,0,0,0,0
134115277150304_160298934531938,11,1,0,0,0,0
134115277150304_160042371224261,8,1,0,0,0,0
134115277150304_159956771232821,5,0,0,0,0,0
134115277150304_159920061236492,43,10,1,0,0,0
134115277150304_159917554570076,31,0,0,0,0,0
134115277150304_159614744600357,3,1,0,0,0,0
134115277150304_159602941268204,20,10,0,0,0,0
134115277150304_159597984602033,22,0,0,0,0,0
134115277150304_159228574638974,20,0,0,0,0,0
134115277150304_158926891335809,4,0,0,0,0,0
134115277150304_158878084674023,44,3,0,0,0,1
134115277150304_158611121367386,3,0,0,0,0,0
134115277150304_158608964700935,20,1,0,0,0,0
134115277150304_158560661372432,34,5,0,0,0,0
134115277150304_158546144707217,26,0,0,0,0,0
134115277150304_158542141374284,12,0,0,0,0,0
134115277150304_158247608070404,0,0,0,0,0,0
134115277150304_158157754746056,24,6,0,0,0,0
134115277150304_158156451412853,3,0,0,0,0,0
134115277150304_158126408082524,44,0,0,0,0,0
134115277150304_158097821418716,64,0,0,0,0,0
134115277150304_157892008105964,3,0,0,0,0,0
134115277150304_157483938146771,3,0,0,0,0,0
134115277150304_157445564817275,17,0,0,0,0,0
134115277150304_156999001528598,61,11,0,0,0,0
134115277150304_156974441531054,20,1,0,0,0,0
134115277150304_156964491532049,6,1,1,0,0,0
134115277150304_156957551532743,333,2,1,0,0,0
134115277150304_156677461560752,6,0,0,0,0,0
134115277150304_156676284894203,2,0,0,0,0,0
134115277150304_156675631560935,2,0,0,0,0,0
134115277150304_156646824897149,4,0,0,0,0,0
134115277150304_156638294898002,12,0,0,0,0,0
134115277150304_156636684898163,7,0,0,0,0,0
134115277150304_156259848269180,2,0,0,0,0,0
134115277150304_156254881603010,4,0,0,0,0,0
134115277150304_155649044996927,0,0,0,0,0,0
134115277150304_155644971664001,5,0,0,0,0,0
134115277150304_155475618347603,0,0,0,0,0,0
134115277150304_155206888374476,2,0,0,0,0,0
134115277150304_154756915086140,8,0,0,0,0,0
134115277150304_154726508422514,2,0,0,0,0,0
134115277150304_154661591762339,7,0,0,0,0,0
134115277150304_154656615096170,5,0,0,0,0,0
134115277150304_154650048430160,5,0,0,0,0,0
134115277150304_154393448455820,0,0,0,0,0,0
134115277150304_154357381792760,1,0,0,0,0,0
134115277150304_154357025126129,0,0,0,0,0,0
134115277150304_154356935126138,0,0,0,0,0,0
134115277150304_154350555126776,4,0,0,0,0,0
134115277150304_154349531793545,1,0,0,0,0,0
134115277150304_154347411793757,2,0,0,0,0,0
134115277150304_154296131798885,5,0,0,0,0,0
134115277150304_154286335133198,3,0,0,0,0,0
134115277150304_154285855133246,1,0,0,0,0,0
134115277150304_154273035134528,2,0,0,0,0,0
134115277150304_154255915136240,601,3,0,22,0,0
134115277150304_154251678469997,4,0,0,0,0,0
134115277150304_153492381879260,12,0,0,0,0,0
134115277150304_153011948593970,8,0,0,0,0,0
134115277150304_152759005285931,0,0,0,0,0,0
134115277150304_152753941953104,2,0,0,0,0,0
134115277150304_152753808619784,1,0,0,0,0,0
134115277150304_152590155302816,7,0,0,0,0,0
134115277150304_152333601995138,1,0,0,0,0,0
134115277150304_151945818700583,1,0,0,0,0,0
134115277150304_151852932043205,15,0,0,0,0,0
134115277150304_151842462044252,10,0,0,0,0,0
134115277150304_151829372045561,3,0,0,0,0,0
134115277150304_151825312045967,5,1,0,0,0,0
134115277150304_151787748716390,4,0,0,0,0,0
134115277150304_151544495407382,0,0,0,0,0,0
134115277150304_151544155407416,0,0,0,0,0,0
134115277150304_151473605414471,3,0,0,0,0,0
134115277150304_151460272082471,3,0,0,0,0,0
134115277150304_151456982082800,3,0,0,0,0,0
134115277150304_151454945416337,1,0,0,0,0,0
134115277150304_151454798749685,3,0,0,0,0,0
134115277150304_151421228753042,4,0,0,0,0,0
134115277150304_151107842117714,1,0,0,0,0,0
134115277150304_151091575452674,23,0,0,0,0,0
134115277150304_151073038787861,3,0,0,0,0,0
134115277150304_151071942121304,2,0,0,0,0,0
134115277150304_151069675454864,4,0,0,0,0,0
134115277150304_150727722155726,1,0,0,0,0,0
134115277150304_150721765489655,0,0,0,0,0,0
134115277150304_150604918834673,1,0,0,0,0,0
134115277150304_150604835501348,3,0,0,0,0,0
134115277150304_150604175501414,1,0,0,0,0,0
134115277150304_150370012191497,1,0,0,0,0,0
134115277150304_150180545543777,13,0,0,0,0,0
134115277150304_149963158898849,0,0,0,0,0,0
134115277150304_149922745569557,11,0,0,0,0,0
134115277150304_149867198908445,4,0,0,0,0,0
134115277150304_149524018942763,3,0,0,0,0,0
134115277150304_149191458976019,1,0,0,0,0,0
134115277150304_149091982319300,1,0,0,0,0,0
134115277150304_149075678987597,2,0,0,0,0,0
134115277150304_149075382320960,5,0,0,0,0,0
134115277150304_149043255657506,10,0,0,0,0,0
134115277150304_148761289019036,1,0,0,0,0,0
134115277150304_148759655685866,1,0,0,0,0,0
134115277150304_148676559027509,6,0,0,0,0,0
134115277150304_148676075694224,0,0,0,0,0,0
134115277150304_148675679027597,0,0,0,0,0,0
134115277150304_148674709027694,2,0,0,0,0,0
134115277150304_148237212404777,10,0,0,0,0,0
134115277150304_147944495767382,1,0,0,0,0,0
134115277150304_147730795788752,2,0,0,0,0,0
134115277150304_147458879149277,2,0,0,0,0,0
134115277150304_147402629154902,6,0,0,0,0,0
134115277150304_147000112528487,1,0,0,0,0,0
134115277150304_146806882547810,1,0,0,0,0,0
134115277150304_146522332576265,1,0,0,0,0,0
134115277150304_146453465916485,6,0,0,0,0,0
134115277150304_146361872592311,2,0,0,0,0,0
134115277150304_146020972626401,1,0,0,0,0,0
134115277150304_146014835960348,2,0,0,0,0,0
134115277150304_146003182628180,4,0,0,0,0,0
134115277150304_146002679294897,2,0,0,0,0,0
134115277150304_145632482665250,1,0,0,0,0,0
134115277150304_145593359335829,1,0,0,0,0,0
134115277150304_145592659335899,1,0,0,0,0,0
134115277150304_145582609336904,2,0,0,0,0,0
134115277150304_145579422670556,0,0,0,0,0,0
134115277150304_145535482674950,133,1,0,0,0,0
134115277150304_145520269343138,0,0,1,0,0,0
134115277150304_145520212676477,2,0,0,0,0,0
134115277150304_145509992677499,4,0,0,0,0,0
134115277150304_144754896086342,1,0,0,0,0,0
134115277150304_144714526090379,2,0,0,0,0,0
134115277150304_144692762759222,2,0,0,0,0,0
134115277150304_144692046092627,0,0,0,0,0,0
134115277150304_144563142772184,2,0,0,0,0,0
134115277150304_144562506105581,3,0,0,0,0,0
134115277150304_144359882792510,1,0,0,0,0,0
134115277150304_144268099468355,3,0,0,0,0,0
134115277150304_144254859469679,2,0,0,0,0,0
134115277150304_144253069469858,1,0,0,0,0,0
134115277150304_144248039470361,3,0,0,0,0,0
134115277150304_144170536144778,3,0,0,0,0,0
134115277150304_143916032836895,3,0,0,0,0,0
134115277150304_143355612892937,2,0,0,0,0,0
134115277150304_143355479559617,1,0,0,0,0,0
134115277150304_143355342892964,0,0,0,0,0,0
